id,name
598,PC HP 290-P0027d (4LY09AA) (i5-8400/4GB/1TB/RW/K/M/WL/W10SL/VGA2GB)
599,PC DELL VOSTRO 3470B (i5-8400/4G/1TB/RW/K/M/WL/W10SL)
600,PC DELL INSPIRON 3470SF (42VT370022) (i5-8400/8G/1TB/RW/K/M/WL/BT/3Y)
601,PC DELL OPTIPLEX 5060SFF (70162088) (i5-8500/4GB/1TB/RW/K/M/Fedora)
602,PC DELL VOSTRO V3670F (i5-8400/4GB/1TB/RW/K/M/WL/W10SL)
603,PC DELL INSPIRON 3470SF (STI51315-8G-1T-2G) (i5-8400/8G/1TB/VGA2GB/RW)
604,PC LENOVO THINKCENTER M710t (10M9A011VA) (i5-7400/4G/1TB/RW/K/M/DOS)
605,PC DELL OPTIPLEX 5060SFF (70162089) (i5-8500/2x4GB/1TB/RW/K/M/Fedora)
606,PC DELL INSPIRON 3670MT (70157880) (i5-8400/8GB/1TB/VGA2GB/RW/K/M/WL)
607,PC LENOVO V520 (10NKA00TVA) (i7-7700/4G/1TB/RW/K/M/DOS)
608,PC INDUSTRIAL ADVANTECH ARK-1122C
609,PC HP PAVILION 570-P010d (Z8H79AA) (i7-7700/8G/1TB/VGA2G/RW/WF/BT/W10)
610,PC DELL VOSTRO 3668MT (MTI75216) (i7-7700/8G/1TB/VGA2G/RW/K/M/WL/BT)
611,PC HP WORKSTATION Z240 (L8T12AV) (I7-7700/8GB/1TB/RW/K/M/DOS)
612,PC HP ELITE 800SFF G3 (4UR55PA) (i7-8700/4GB/1TB/DVD-RW/K/M/WIN10PR64)
613,PC DELL VOSTRO 3670MT (J84NJ21) (i7-8700/8GB/1TB/VGA2G/RW/K/M/WL)
614,PC DELL PRECISION T3620 (70154183) (1225v5/2X4GB/1TB/VGA2G.P600/RW/Fe)
615,PC DELL XPS 8930 (70147529) (i7-8700/8G/1TB/SSD32GB/VGA2G/K/M/WIN10H)
616,PC HP WORKSTATION Z2 MINI (X8U89A) (XEON1225V5/8G/1T/M620/K/M/W10PRO)
617,PC DELL PRECISION T3620 (70130868) (i7-7700/16GB (2X8)/500GB/P2000-5)
618,PC DELL PRECISION T3620 XCTO (XEON-1270V6/16GB (2x8)/2TB/VGAP2000-5)
619,PC DELL XPS 8930 (70147530) (i7-8700/16G/2TB/SSD256/VGA6G/K/M/WIN10)
620,PC DELL INSPIRON 3470SF (STI51315-8G-1T) (i5-8400/8G/1TB/RW/K/M/WL/BT)
621,NUC INTEL BOXNUC7CJYH2 R4S120 (J4005/4GB/SSD120/WIFI/BT)
622,Máy tính siêu nhỏ NUC INTEL BOXNUC7CJYH2 KIT (J4005/NoRAM/NoHDD/WIFI/BT)
623,PC DELL VOSTRO 3670MT (J84NJ2W) (i7-8700/8GB/1TB/RW/K/M/WL/BT/W10SL)
624,PC DELL VOSTRO 3670MT (J84NJ11W) (i5-8400/8G/1TB/VGA2G/RW/K/M/WL/W10SL)
625,PC DELL INSPIRON 3470SF (V8X6M1) (i3-8100/4G/1TB/RW/K/M/WL/BT/LNX)
626,PC DELL VOSTRO 3668MT (PWVK46W) (i7-7700/8G/1TB/RW/K/M/WL/BT/W10SL)
627,PC DELL INSPIRON 3470SF (V8X6M1W) (i3-8100/4G/1TB/RW/K/M/WL/BT/W10HSL)
628,PC DELL VOSTRO 3670MT (J84NJ11) (i5-8400/8G/1TB/VGA2G/RW/K/M/WL/LNX)
629,PC DELL VOSTRO V3670A (i7-8700/8GB/1TB/RW/K/M/WL)
630,PC DELL VOSTRO 3470ST (70157884) (i5-8400/4G/1TB/RW/K/M/WL)
631,PC DELL INSPIRON 3670MT (MTI31207-8G-1T) (i3-8100/8G/1TB/RW/K/M/WL/BT)
632,PC HP PAVILION 570 P087d (3JT85AA) (G4560/4G/1TB/RW/WF/K/M/W10H64)
633,PC DELL INSPIRON 3670MT (42IT370007) (G5400/4G/1TB/K/M/WL/BT)
634,PC DELL VOSTRO 3670MT (MTG5400-4G-1T) (G5400/4G/1TB/RW/K/M/WL/BT)
635,Máy tính để bàn Acer AS TC780 (DT.B89SV.008) (i3-7100/4GB/1TB/RW/K/M/WIFI/DOS)
636,Máy tính để bàn Acer AS TC780 (DT.B89SV.012) (i5-7400/4GB/1TB/RW/K/M/WIFI/DOS)
637,Máy tính để bàn Acer AS TC780 (DT.B89SV.010) (i5-7400/4GB/1TB/VGA2GB/RW/K/M/WF/DOS)
638,Máy tính để bàn Lenovo 510-15IKL (90G800HFVN) (i3-7100/4G/1TB/RW/WIFI/BT/K/M/W10SL)
639,PC DELL VOSTRO 3470ST (STI31508) (i3-8100/4G/1TB/RW/K/M/WL)
640,Máy tính để bàn Hp Workstation Z6 G4 (Z3Y91AV) (XEON-4108/8G/1T/P20005G/RW/K/M/LINUX)
641,Máy tính để bàn Hp Workstation Z6 G4 (Z3Y91AV) (XEON-3104/8G/1T/P20005G/RW/M/LINUX)
642,Máy tính để bàn Hp Workstation Z4 G4 (1JP11AV) (XEON-W2102/8G/1T/P600/RW/M/LINUX)
643,Máy tính để bàn Hp Workstation Z4 G4 (1JP11AV) (XEON-W2104/8G/1T/P600/RW/M/LINUX)
644,Máy tính để bàn  Hp Workstation Z240 (L8T12AV) (XEON1225V6/16G/1T/P600/K/M/LINUX)
645,Máy tính để bàn Hp Workstation Z240 (L8T12AV) (XEON1225V6/8G/1T/P2000/K/M/LINUX)
646,Máy tính để bàn Hp WORKSTATION Z240 (L8T12AV) (XEON1225V6/8G/1T/P600/K/M/LINUX)
647,PC HP PRO 280MT G3 (1HM19AV) (i3-7100/4GB/1TB/RW/K/M/DOS) (Bảo hành 2 năm chính hãng)
648,Máy tính siêu nhỏ INTEL COMPUTE STICK STCK1A32WFC
649,GIGABYTE BRIX BSi3H-6100 i3-6100U/DDR3L/WIF
650,Máy tính siêu nhỏ NUC INTEL BOXNUC7I3BNH KIT (i3 7100U/NoRAM/NoHDD/WF/BT)
651,PC AIO LENOVO C260 (57329083) (J2900/2GB/500GB/DVD/CAMERA/WF/K/M)
652,Máy tính để bàn  AIO LENOVO C260 (57330685) (J2900/4GB/500GB/DVD/CAMERA/WF/K/M/W8.1)
653,Máy tính để bàn Hp 400MT G1 (E2D13AV) (i5-4430/4G/500G/DVD/VGA1GB/K/M)
654,Máy tính để bàn AIO LENOVO S400Z (10HB004KVA) (i3-6100U/4G/500G/RW/21.5/WIFI/K/M)
655,Máy tính để bàn AIO DELL INSPIRON 3052E (J3710/DDR3L4G/500GB/19.5TOUCH/K/M)
656,Máy tính để bàn AIO DELL INSPIRON 3052F (J3710/DDR3L4G/500GB/19.5TOUCH/K/M/WIN10)
657,Máy tính để bàn AIO HP 20 R110D (I3-4170T/4GB/1TB/WIN 10/19.5 TOUCH)
658,Máy tính để bàn AIO HP PRO ONE 400 G2 (L3N68AV) (i5-6500/4GB/1TB/RW/WF/BT/K/M/20)
659,Máy tính để bàn AIO HP PRO ONE 400 G2 (T8V61PA) (i5-6500/RAM4GB/1TB/RW/WF/BT/K/M/20)
660,Máy tính để bàn AIO DELL INSPIRON 3263E (i5-6200U/DDR3L8G/1TB/RW/21.5TOUCH)
661,Máy tính để bàn AIO DELL INSPIRON 3264A (i5-7200U/DDR4 4GB/1TB/21.5TOUCH/K/M)
662,Máy tính để bàn AIO DELL INSPIRON 5459 (70077513) (i5-6400T/8GB/1TB/RW/VGA4G/23.8/DOS)
663,AIO HP PAVILION 23-q168d (P4M47AA) (i7-6700T/8G/1TB/VGA2G/RW/WF/23T)
664,Máy tính để bàn Lenovo 510S-08ISH (90FN008JVN) (G4400/4G/500GB/RW/WIFI/K/M/DOS)
665,Máy tính để bàn Hp PAVILION 570-P011I (Z8H69AA) (G4560/4G/1TB/RW/WF/BT/K/M)
666,Máy tính để bàn Hp PAVILION 570-P012I (Z8H70AA) (G4560/4G/500GB/RW/WF/BT/K/M)
667,Máy tính để bàn Acer AS TC780 (DT.B89SV.004) (G4560/4GB/1TB/RW/K/M/WIFI/DOS)
668,Máy tính để bàn Hp PRO 280MT G2 (1AL13PA) (G4400/4G/500GB/DVD-RW/K/M)
669,Máy tính để bàn Dell VOSTRO 3668MT (G4560/4G/500GB/RW/K/M/WL/BT)
670,Máy tính để bàn Hp PRO 400SFF G4 (1RY45PT) (G4560/4G/1TB/K/M/DOS)
671,Máy tính để bàn HP PRO 400MT G4 (1HT52PA) (G4560/4G/500GB/K/M/DOS)
672,Máy tính để bàn Hp PRO 400MT G4 (1RY46PT) (G4560/4G/1TB/K/M/DOS)
673,Máy tính để bàn Lenovo 510S-08ISH (90FN002DVN) (i3-6100/4G/500GB/RW/WIFI/K/M/DOS)
674,Máy tính để bàn  Asus K31CD-VN016D (i3-6100/4GB/500G/RW/6IN1/K/M)
675,Máy tính để bàn Hp PAVILION 570-P015I (Z8H73AA) (i3-7100/4G/500GB/R/WF/BT/K/M)
676,PC DELL OPTIPLEX 3050SFF (70146444) (i3-7100/4GB/1TB/RW/K/M)
677,Máy tính để bàn Hp PRO 280MT G2 (1AL14PA) (i3-6100/4G/500GB/RW/K/M/DOS)
678,Máy tính để bàn Hp PAVILION 570-P013I (Z8H71AAA) (i3-7100/4G/1TB/R/WF/BT/K/M)
679,PC DELL OPTIPLEX 3050MT (i3-7100/4GB/1TB/RW/K/M/LNX)
680,Máy tính để bàn Hp PRO 280MT G2 (1AL54PA) (i3-6100/4G/1TB/RW/K/M/DOS)
681,PC HP PRO 400SFF G4 (1HT57PA) (i3-7100/4G/500GB/K/M/DOS)
682,Máy tính để bàn Hp PRO 400SFF G4 (1RY37PT) (i3-7100/4G/1TB/K/M/DOS)
683,Máy tính để bàn Dell INSPIRON 3668MT (MTI33208) (i3-7100/RAM8GB/HDD1TB)
684,PC HP PRO 400MT G4 (1HT53PA) (i3-7100/4G/500GB/K/M/DOS)
685,Máy tính để bàn Dell  VOSTRO 3668MT (70119903) (i3-7100/RAM4GB/HDD1TB/VGA Card rời 2GB)
686,Máy tính để bàn Hp PRO 400MT G4 (1AY73PT) (i3-7100/4G/1TB/K/M/DOS)
687,Máy tính để bàn Lenovo 510S-08ISH (90FN0049VN) (i5-6400/4G/1TB/VGA2G/RW/WIFI/K/M)
688,Máy tính để bàn Hp PRO 400SFF G3 (W1B98PA) (i5-6500/4G/500GB/K/M/DOS)
689,Máy tính để bàn Hp PRO 280MT G2 (1AL15PA) (i5-6500/4G/500GB/RW/K/M/DOS)
690,Máy tính để bàn DELL VOSTRO 3268ST (70119899) (i5-7400/RAM4GB/HDD1TB)
691,Máy tính để bàn Hp PRO 280MT G2 (W1B94PA) (i5-6500/4G/1TB/DVD-RW/K/M)
692,Máy tính để bàn Hp PAVILION 570-P016I (Z8H74AA) (i5-7400/4GB/1TB/RW/WF/BT/K/M)
693,Máy tính để bàn Dell VOSTRO 3669MT (42VT360010) (Core i5-7400/RAM4GB/HDD1TB)
694,Máy tính để bàn Hp PRO 400SFF G4 (1HT58PA) (i5-7500/4G/500GB/K/M/DOS)
695,Máy tính để bàn Dell OPTIPLEX 3050SFF (i5-7500/RAM4GB/HDD500GB)
696,PC DELL OPTIPLEX 3050SFF (i5-7500/4GB/1TB/RW/K/M)
697,PC DELL OPTIPLEX 3050MT (42OT350007) (i5-7500/4GB/1TB/RW/K/M)
698,Máy tính để bàn Hp PAVILION 570-P019I (Z8H77AA) (i5-7400/8G/1TB/RW/WF/BT/K/M)
699,Máy tính để bàn Hp PRO 400MT G4 (1AY74PT) (i5-7500/4G/1TB/K/M/DOS)
700,PC HP PRO 400MT G4 (1HT54PA) (i5-7500/4G/500GB/K/M/DOS)
701,Máy tính để bàn Dell INSPIRON 3268ST (STI58015) (i5-7400/8G/1TB/RW/K/M/WL)
702,Máy tính để bàn Dell INSPRON 3668MT (70121542) (i5-7400/RAM8GB/HDD1TB)
703,Máy tính để bàn Hp PRO 400SFF G4 (1RY38PT) (i5-7500/4G/1TB/K/M/DOS)
704,Máy tính để bàn Hp PAVILION 570-P017I (Z8H75AA) (i5-7400/4G/1TB/VGA4GB/RW/WF/K/M)
705,Máy tính để bàn Hp PAVILION 550-P020I (Z8H78AA) (i5-7400/8G/1TB/VGA4GB/RW/WIFI/K/M)
706,Máy tính để bàn  Dell VOSTRO 3669MT (42VT360W12) (i5-7400/RAM4GB/HDD1TB/WIN10)
707,Máy tính để bàn Dell INSPIRON 3268ST (STI58015VGA) (i5-7400/RAM8GB/HDD1TB/VGA Card rời 2GB)
708,PC DELL OPTIPLEX 3050MT (920558054) (i5-7500/8GB/1TB/VGA2GB/RW/K/M)
709,Máy tính để bàn Dell INSPIRON 3668MT (70121544) (i5-7400/8G/1TB/VGA2G/RW/K/M/WL)
710,Máy tính để bàn Dell VOSTRO 3668MT (PWVK44) (i5-7400/4G/1TB/VGA2G/RW/K/M/WL/BT)
711,Máy tính để bàn Dell VOSTRO 3668MT (MTI71403) (i7-7700/8G/1TB/RW/K/M/WL/BT)
712,Máy tính để bàn Hp PRO 400MT G4 (1HT55PA) (i7-7700/8G/1TB/K/M/DOS)
713,Máy tính để bàn Hp ELITE 800 SFF G3 (1DG90PAT) (i5-7500/4GB/1TB/RW/K/M/WIN10PRO)
714,Máy tính để bàn Hp PAVILION 570-P021I (Z8H79AA) (i7-7700/8G/1TB/VGA4G/RW/WF/BT/K/M)
715,Máy tính để bàn Hp ELITE 800SFF G3 (1DG91PA) (i5-7500/8GB/1TB/DVD-RW/K/M/WIN10PR64)
716,Máy tính để bàn Hp ELITE 800SFF G3 (1DG92PA) (i7-7700/8GB/1TB/DVD-RW/K/M/WIN10PR64)
717,Máy tính để bàn Dell  XPS 8920 (70126166) (i7-7700/8G/2TB/SSD32GB/VGA4G/K/M/WIN10)
718,PC Dell XPS 8920 (70126167) (i7-7700/16G/2TB/SSD256/VGA6G/K/M/WIN10)
719,Máy tính để bàn Dell PRECISION T5810 (XEON E5-1607/8G/1TB/VGA2GB.K620/RW/K/M/WIN)
720,Máy tính để bàn Dell PRECISION T5810 (XEON E5-1620/8G/1TB/VGA4GB.K2200/RW/K/M/WIN)
721,Máy tính để bàn APPLE iMAC 21.5inch 2.3Ghz/Core i5 2017 (MMQA2)
722,Máy tính để bàn Apple IMAC 27.5 INCH RETINA 5K/ 3.5 GHz/CORE I5 2017-MNEA2
723,APPLE IMAC 27.5 INCH RETINA 5K/ 3.8 GHz/CORE I5 2017  MNED2
724,IPHONE XS MAX 256GB (Xách Tay)
725,IPAD GEN 6 WIFI 4G 32GB SILVER 2018 - MR6P2
726,IPAD GEN 6 WIFI 128GB GOLD 2018 - MRJP2
727,IPAD GEN 6 WIFI 128GB GRAY 2018 - MR7J2
728,IPAD GEN 6 WIFI + 4G 128GB GRAY 2018 - MR722
729,IPAD PRO 11 INCH WIFI + 4G 64GB SILVER 2018 - MUOU2
730,IPAD PRO 11 INCH WIFI 64GB SILVER 2018 - MTXP2
731,IPAD PRO 11 INCH WIFI 256GB SILVER 2018 - MTXR2
732,IPAD 9.7 INCH WIFI 32GB (2018)
733,IPAD PRO 11 INCH WIFI + 4G 256GB (2018)
734,IPAD PRO 11 INCH WIFI + 4G 64GB GRAY 2018 - MUOT2
735,IPAD PRO 11 INCH WIFI 256GB GRAY 2018 - MTXQ2
736,IPAD PRO 11 INCH WIFI 64GB GRAY 2018 - MTXN2
737,IPAD GEN 6 WIFI 128GB SILVER 2018 - MR7K2
738,IPAD GEN 6 WIFI + 4G 128GB GOLD 2018 - MRM22
739,IPAD GEN 6 WIFI 4G 32GB GOLD 2018 - MRM02
740,IPAD MINI 4 128GB WIFI
741,IPAD PRO 10.5 INCH WIFI 256GB (2017)
742,Bộ phát sóng Wifi di động/Router WIFI Moblie 4G LTE TOTOLINK MF180 (150Mbps/ có LED báo/ pin 2100mAh/White)
743,"Router Wifi Băng Tầng Kép D-Link DIR-825+ Chuẩn AC1200, 4 Anten ngoài 7dBi"
744,Hệ thống Wifi Mesh băng tần kép/ROUTER WIFI MESH ASUS LYRA TRIO MAP-AC1750 (3PACK/BOX)
745,Hệ thống Wifi Mesh băng tần kép/ROUTER WIFI MESH ASUS LYRA TRIO MAP-AC1750 (2PACK/BOX)
746,Bộ phát không dây Router Wifi Tenda AC6 AC1200
747,Bộ phát không dây Router Wifi Totolink N100RE (2 Anten)
748,ASUS RT-N18U - Bộ phát Wifi Chuẩn N Tốc Độ 600Mbps Mở rộng sóng 4 an ten kích sóng
749,Bộ phát Wifi băng tần kép/ROUTER WIFI ASUS RT-AC53 DUAL BAND AC750
750,Bộ phát Wifi Công suất cao/ROUTER WIFI ASUS RT-N12HP (2 Anten 9dBi)
751,Bộ phát sóng Wifi 4G/Router WIFI 3G/4G LTE D-LINK DWR-921 (300Mbps/2Anten/1WAN/4LAN/1kheSIM)
752,Thiết Bị Nhận Sóng Wifi TP-Link TL-WN822N
753,Thiết bị nhận sóng Wifi Tp-link TL-WN725N NANO siêu nhỏ gọn
754,"Bộ phát sóng Wifi Di động 4G Tp-Link TL-M7350 màu đen, có màn hình hiển thị"
755,"Bộ phát wifi, thiết bị phát wifi asus RT-12+ (2 Antennas)"
756,Bộ phát sóng Wifi D-link DIR-619L (3 ăng-ten)
757,"Bộ phát wifi, thiết bị phát wifi Linksys EA6100"
758,"Bộ phát Wifi không dây băng tần kép D-link DIR-859 AC1750, 3 Anten ngoài 5dBi, 4 cổng LAN gigabit"
759,Bộ phát Wifi Asus RT AC68U Dual Dand AC1900( 3 an ten)
760,Bộ phát sóng Wifi băng tần kép/ROUTER WIFI D-LINK DIR-880L AC1900
761,Bộ phát Wifi băng tần kép công suất lớn D-LINK DIR-885L AC3150 MU-MIMO (4Anten/4 LAN Giga/USB3.0)
762,Bộ phát sóng Wifi di động/Router wifi 4G LTE D-LINK DWR-932C-E1 Màu đen
763,Bộ phát sóng Wifi băng tần kép ASUS RT-AC1200 4 anten 5dBi và dịch vụ Parental Controls
764,Access Point Gắn Trần TP-LINK EAP245 Wi-Fi Băng Tần Kép Gigabit AC1750
765,Bộ cấp nguồn qua mạng PoE TP-Link TL-POE150S
766,Router Wifi Tenda F3 300Mbps
767,PATCH CABLE UTP CAT5 UNITEK 25MET (YC816)
768,Router Wifi Draytek VigorAP 902
769,Thiết bị mở rộng vùng phủ sóng Wifi Range Extender D-LINK DAP-1325 N300
770,Switch Tp-link 16 Ports 10/100/1000 (TL-SG1016D)
771,Switch Linksys By Cisco  SG300-20 20 Port (SG300-20)
772,Bộ Phát Wifi Asus BRT-AC828
773,Accsess Point APTEK W312 Chuẩn N 300Mbps
774,Bộ phát sóng không dây APTEK A122E
775,Router Wifi Chuẩn N300Mbps APTEK N302
776,Bộ mở rộng sóng Wi-Fi APTEK E302
777,Bộ Chia Mạng 8 Cổng Gigabit Totolink S808G
778,Bộ Chia Mạng 5 Cổng Gigabit Totolink S505G
779,Bộ Phát Wifi/ROUTER WIFI MESH D-LINK COVR-C1203 AC1200 MU-MIMO (3Chiếcc/Pack)
780,USB WIRELESS D-LINK DWA-121
781,Switch D-Link 8 Port 10/100Mbps (DES-1008C)
782,Bộ phát Wifi không dây D-Link DIR-600M 150Mbps
783,Cáp mạng Cat 6 AD-LINK 1709 (xanh. 300m)
784,Cáp mạng nexan UTP Cat 5e 0.5mm PVC Box 305m
785,Cáp mạng Cat 6 AMP LX 0939
786,Cáp mạng Cat 6 AMP LX 1438
787,Cáp mạng HD link Cat 5 FTP-2C
788,Cáp mạng GOLDEN LINK Taiwan UTP Cat 6 (Thùng 305 mét)
789,Cáp mạng STP Cat 5 A AMPLX 0738 (trắng. 300m)
790,Cáp Alantek RG-6 CATV Standard Shield Coaxial (305m)
791,Cáp đồng trục Kungfu 5C.FB+2C (75Ohm) (200m)
792,Cáp mạng 5e AMP LX 0339
793,Cáp đồng trục Yakushi 5C. FB+2C (75 Ohm) (200m)
794,"Cáp mạng Cat 6 AD-LINK 1706 (xanh,300m)"
795,"Cáp mạng STP Cat 5 AD-LINK 1728 (Trắng, 300 m)"
796,"Cáp mạng Aipoo link CCA Cat5e 24A WG (305 m, màu xanh)"
797,"Cáp mạng Cat 5 AD-Link 1718 (cam, 300m)"
798,Cáp mạng AMP Cat 6e 0708
799,Cáp mạng AMP A2 0708
800,"Cáp đồng trục Henin 5C FB.JF (75 Ohm, 200m)"
801,Cáp mạng STP AMP LX 3332
802,"Cáp mạng STP Cat 6 AD-LINK 1708E (Xanh, 100m)"
803,"Cáp mạng STP Cat 5 AD-LINK 1738E (cuộn 100m, xanh)"
804,"Cáp mạng Cat 6 AD-LINK 1706E (100m,xanh)"
805,Cáp mạng STP Cat 5 AD-LINK  1728E (trắng.100 m)
806,"Cáp mạng Cat 5 AD-Link 1718E (Cuộn 100 m, cam)"
807,Bộ dụng cụ sửa chữa máy vi tính đa năng 97B
808,Kèm bấm mạng HT210C Taiwan (RJ11 & RJ45)
809,Kèm bấm mạng TaLon TL 315
810,Bộ Phát Wi-Fi Gigabit AC1900 TOTOLINK A6004NS
811,Bộ phát Wi-Fi dạng lưới TOTOLINK T10 - AC1200
812,Switch POE Linksys LGS108P 8 Port 10/100/1000
813,Switch Tenda 24 port POE+01Giga 1000M+ 01 1G SFP (TEF1126P sắt)
814,Switch Tenda 16 port POE+01 Giga 1000M+01 1G SFP (TEF1118P sắt)
815,Switch Tenda 8 port POE+02 port Giga 1000 M (TEF1110P sắt)
816,Switch Tenda 16 Port 10/100/1000mbps (TEG1016D)
817,Switch 24 Port 10/100 MbpsTenda TEH2400M
818,Switch POE Tenda 5port 10/100/1000 MBPS (TEF1105P sắt)
819,Switch Tenda 8 port 10/100/1000mbps S108
820,Tenda SG105 5-Port 10/100/1000mbps
821,Switch Tp-link 24 Ports 10/100/1000 (TL-SG1024D)
822,Switch Tp-Link 8 Ports 10/100 (TL-SF1008D)
823,Switch D-link 24 Port Giga DGS312024SC
824,Switch D-Link 8 Port 10/100/1000Mbps + 2 Slot SFP (DGS-1210-10P)
825,Thiết bị mở rộng sóng Wifi Linksys RE4100W
826,Switch D-Link 8 Port 10/100Mbps (DES-1210-08P)
827,Thiết bị phát wifi không dây Linksys WHW0302
828,Switch D-Link 8 Ports 10/100Mbps (DES-1008PA)
829,Thiết bị phát sóng Wifi Tenda NOVA MW6
830,Thiết bị mở rộng sóng Wifi Linksys RE3000W
831,Switch D-Link 8 Ports 10/100Mbps (DES-1008A)
832,Card mạng Tp-link TG-3468 tốc độ 10/100/1000Mbps (PCI EXPRESS)
833,Bộ phát wifi Linksys WRT32X AC3200Mbps
834,Switch D-Link 5 Port 10/100Mbps (DES-1005C)
835,Thiết bị phát sóng Wifi  Tenda NOVA MW3 (3 pack/ box)
836,Bộ phát wifi Linksys EA9300 MAX-STREAM Tri-band AC4400
837,Router Wifi Tenda F9
838,Thiết bị mạng wifi Linksys WHW0301
839,Thiết bị mở rộng sóng Wifi Totolink IPUPPY
840,Thiết bị mở rộng sóng Wifi Tenda A9
841,Bộ phát Wifi Tenda N301
842,Bộ phát wifi Linksys EA8300
843,Thiết bị mở rộng sóng Linksys RE7000
844,Thiết bị mở rộng sóng Wifi Totolink EX 750
845,Bộ phát Wi-fi Unifi AC PRO (Model: UAP AC PRO)
846,Bộ phát Wi-fi Unifi AC PRO (Model: UAP AC PRO-E)
847,Ăng-ten Omni 11dBi Totolink A011KIT
848,Bộ phát wifi không dây Totolink A950RG (Router Wireless)
849,Router Adsl Draytek Vigor V2952
850,Router Draytek Vigor V2912F ( Cáp quang trực tiếp )
851,Router Draytek Vigor V2912
852,Bộ Phát WiFi 3G 4G D-Link DWR-932C/A1
853,Wi-Fi Di động Tp - Link 4G LTE - M7200
854,USB 3g D - Link 21.6 Mbps DWR-710
855,Bộ phát TP-Link 300Mb không dây-N AP TL-MR3420 khe cắm USB 3G
856,D-Link DWR-116 - Bộ Phát Wifi Chuẩn N 300Mbps Hỗ Trợ USB 3/4G
857,PIN/BATTERY LI-POLYMER TPL 55A2000 3.7V FOR WIFI 4G TP-LINK M7350
858,Bộ phát wifi không dây Totolink N200RE(Router Wireless)
859,Access Point gắn trần TP-LINK TL- EAP225 Wi-Fi MU-MIMO Gigabit AC1350
860,Bộ phát Wifi không dây Tp-Link WR841HP (300MB/2xANTEN)
861,Wireless N Accesspoint Tp-Link TL-WA801ND (300MB/2xANTEN)
862,WIRELESS EXTENDER D-LINK DAP-1860
863,Bộ phát sóng Wifi ASUS ROG RAPTURE GT-AC5300 GAMING AC5300 (3 băng tần)
864,"Bộ phát Wifi Asus RT-AC86U (AC2900,Mu-mimo)"
865,Bộ phát Wifi Asus RT-AC1300UHP ( 4 an-ten)
866,"Bộ Kích Sóng Wifi Asus RP-N12 (Hàng Chính Hãng, 2 an-ten,300Mbps)"
867,ROUTER WIFI ASUS RTN12+
868,Bộ phát wifi không dây Totolink A800R ( Router Wireless)
869,Bộ phát Wifi không dây D-link DIR-878 600Mbps (4 An ten)
870,Bộ phát Wifi không dây D-link DIR-882 (AC2600 4 ăng-ten )
871,Bộ chuyển đổi không dây PCI Express tốc độ 150Mbps TL-WN781ND
872,Thiết bị nhận sóng Wifi Tenda U1 N300mbps
873,Usb Thu Wifi TenDa W311 nano 150mbps
874,USB thu Wifi wavlink wl-wn 680ae
875,USB thu Wifi wavlink wl-wn 684n1
876,Thiết bị nhận sóng Wifi Totolink A1000UA
877,Thiết bị mở rộng sóng Wifi Totolink EX200
878,Thiết bị nhận sóng Wifi Totolink N150UA
879,Thiết bị nhận sóng Wifi Totolink N150USM
880,Thiết bị nhận sóng Wifi Tp-link T4UH chuẩn AC1200
881,USB thu Wifi tp-link archer t4u ( ac 1200)
882,Bộ Chuyển Đổi USB Không Dây Băng Tần Kép TP-Link Archer T2U AC600
883,Thiết Bị Nhận Sóng Wifi TP-Link TL-WN722N
884,USB thu Wifi chuẩn N TL-WN727N không dây tốc độ 150Mbps
885,"Cáp mạng AIPOOLINK OFC Cat 6 23A WG (305m, màu cam)"
886,"Cáp mạng AIPOOLINK OFC Cat 5e 24A WG (305m, màu cam)"
887,"Cáp mạng AIPOOLINK SFTP Cat 6 23A WG (305m, màu đỏ)"
888,"Cáp mạng AIPOOLINK CCA Cat 6 23A WG (305m, màu xám)"
889,"Cáp mạng AIPOOLINK SFTP Cat 5e 24A WG (305m, màu đỏ)"
890,"CABLE NETWORK AIPO0LINK CCA CAT5e 24A WG (305m, màu xanh)"
891,Thiết bị phát sóng không dây wifi access point ac1750 (poe)  d-link dap-2695 (6 antenna)
892,Thiết bị phát sóng không dây Wireless N PoE Access Point DAP-2360
893,Kvm cable d-link 5m kvm-403
894,Kvm switch d-link 8 port usb/ps2  kvm-440
895,Kvm switch d-link 4 port usb dkvm-4u
896,Kvm switch d-link 2 port usb kvm-222
897,Switch D-link 24 Port 10/100Mbps (DES-1024D)
898,Card mạng không dây wifi dlink DWA-582
899,Card mạng không dây Dlink DWA-548 - card wireless d-link dwa-548
900,Thiết bị nhận sóng Wifi D-link DWA-171
901,Card mạng không dây wifi d-link dwa-182 tốc độ ac1200mbps
902,Card mạng không dây wifi d-link dwa-172 (1 antenna)
903,Thiết bị nhận sóng Wifi D-link DWA-192 chuẩn AC1900
904,Thiết Bị Nhận Sóng Wifi D-link DWA-137
905,Thiết Bị Nhận Sóng Wifi D-link DWA-132
906,Thiết bị nhận sóng Wifi D-link DWA-131 NANO
907,Thiết Bị Nhận Sóng Wifi D-link DWA-123
908,Thiết bị mở rộng sóng D-link DAP-1620
909,Thiết bị mở rộng sóng D-link DAP-1320
910,Thiết bị mở rộng sóng d-link dap-1330 tốc độ cao 300mbps
911,Bộ phát Wifi không dây D-link DIR-612 300mbps (2 an-ten)
912,"Bộ phát Wifi không dây D-link DIR-822 (2 băng tần, 4 an-ten phát sóng)"
913,Bộ phát Wifi 3G/4G Huawei N B310S-22
914,Bộ Phát Wifi 3G HuaWei Vodafone R205
